,stimulus,key_press,test_part,trial_type,trial_index,time_elapsed,internal_node_id,subject,condition,experiment_name,totalTime,button_pressed,responses,order,remembered,poswords,negwords,confabpos,confabneg,confab,rememberedwords,totalwords,NAS,PAS
29,,,panas_questionnaire,survey-likert,3,102321,0.0-3.0,5bbcd6da56161d000100f9fb,180,mooneymood,6.24795,,"{""Q0"":4,""Q1"":1,""Q2"":3,""Q3"":4,""Q4"":3,""Q5"":0,""Q6"":0,""Q7"":4,""Q8"":1,""Q9"":1,""Q10"":4,""Q11"":0,""Q12"":4,""Q13"":1,""Q14"":0,""Q15"":1,""Q16"":4,""Q17"":1,""Q18"":4,""Q19"":4}","Determined,Hostile,Enthusiastic,Inspired,Excited,Ashamed,Afraid,Active,Nervous,Distressed,Strong,Guilty,Alert,Jittery,Scared,Irritable,Attentive,Upset,Proud,Interested","angry, inspired, happy, distressed, grateful, upset, irritable, excited, happy, scared, nervous",7,6,5,1,6,"['angry', 'inspired', 'happy', 'distressed', 'grateful', 'upset', 'irritable', 'excited', 'happy', 'scared', 'nervous']",11,6,35
30,,,panas_questionnaire,survey-likert,3,55325,0.0-3.0,5b06b6705a7fbd00017d6941,0,mooneymood,4.5907333333333336,,"{""Q0"":2,""Q1"":3,""Q2"":3,""Q3"":0,""Q4"":1,""Q5"":0,""Q6"":2,""Q7"":2,""Q8"":3,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":2,""Q13"":3,""Q14"":2,""Q15"":3,""Q16"":1,""Q17"":0,""Q18"":1,""Q19"":1}","Determined,Interested,Jittery,Ashamed,Upset,Distressed,Enthusiastic,Proud,Excited,Strong,Afraid,Guilty,Alert,Inspired,Active,Attentive,Scared,Hostile,Nervous,Irritable","irritable, motivated, angry, elated, jittery, hurt, stressed, happy, guilty",4,6,4,3,7,"['irritable', 'motivated', 'angry', 'elated', 'jittery', 'hurt', 'stressed', 'happy', 'guilty']",9,8,21
31,,,panas_questionnaire,survey-likert,3,138073,0.0-3.0,5b2a2fc98ecf3f000161e6dc,0,mooneymood,6.025333333333333,,"{""Q0"":0,""Q1"":1,""Q2"":4,""Q3"":2,""Q4"":4,""Q5"":2,""Q6"":3,""Q7"":1,""Q8"":1,""Q9"":2,""Q10"":4,""Q11"":2,""Q12"":3,""Q13"":1,""Q14"":3,""Q15"":0,""Q16"":1,""Q17"":0,""Q18"":2,""Q19"":2}","Scared,Strong,Hostile,Jittery,Attentive,Alert,Inspired,Distressed,Active,Nervous,Determined,Proud,Enthusiastic,Upset,Interested,Ashamed,Guilty,Afraid,Irritable,Excited","irritable, proud, determined,hostile, guilty, happy, content, ",5,3,3,0,3,"['irritable', 'proud', 'determined', 'hostile', 'guilty', 'happy', 'content']",7,13,22
32,,,panas_questionnaire,survey-likert,3,73831,0.0-3.0,59ef82fb6100f9000194ac70,0,mooneymood,5.624733333333333,,"{""Q0"":0,""Q1"":3,""Q2"":1,""Q3"":0,""Q4"":0,""Q5"":1,""Q6"":1,""Q7"":1,""Q8"":1,""Q9"":1,""Q10"":1,""Q11"":1,""Q12"":3,""Q13"":1,""Q14"":1,""Q15"":0,""Q16"":0,""Q17"":0,""Q18"":2,""Q19"":0}","Nervous,Interested,Upset,Hostile,Jittery,Active,Inspired,Enthusiastic,Attentive,Alert,Determined,Strong,Guilty,Distressed,Excited,Irritable,Afraid,Scared,Proud,Ashamed","Hostility, scared, guilty, shame, proud, jittery, nervous",1,6,0,2,2,"['hostility', 'scared', 'guilty', 'shame', 'proud', 'jittery', 'nervous']",7,5,12
33,,,panas_questionnaire,survey-likert,3,139732,0.0-3.0,59d3f0586cc82800013e31c3,0,mooneymood,8.19405,,"{""Q0"":1,""Q1"":2,""Q2"":1,""Q3"":2,""Q4"":0,""Q5"":3,""Q6"":3,""Q7"":1,""Q8"":3,""Q9"":3,""Q10"":3,""Q11"":0,""Q12"":1,""Q13"":3,""Q14"":1,""Q15"":1,""Q16"":1,""Q17"":3,""Q18"":1,""Q19"":3}","Attentive,Alert,Ashamed,Active,Strong,Upset,Afraid,Proud,Irritable,Jittery,Nervous,Excited,Enthusiastic,Scared,Determined,Hostile,Inspired,Guilty,Interested,Distressed","Agitated, angry, scared, excited, emotional, proud",2,4,0,3,3,"['agitated', 'angry', 'scared', 'excited', 'emotional', 'proud']",6,26,9
34,,,panas_questionnaire,survey-likert,3,107208,0.0-3.0,587973296e2f8d00015c6346,180,mooneymood,5.392833333333333,,"{""Q0"":1,""Q1"":2,""Q2"":3,""Q3"":1,""Q4"":2,""Q5"":2,""Q6"":1,""Q7"":2,""Q8"":2,""Q9"":2,""Q10"":2,""Q11"":3,""Q12"":2,""Q13"":3,""Q14"":2,""Q15"":2,""Q16"":3,""Q17"":2,""Q18"":2,""Q19"":1}","Afraid,Ashamed,Strong,Attentive,Interested,Nervous,Hostile,Proud,Excited,Irritable,Upset,Distressed,Jittery,Scared,Active,Enthusiastic,Determined,Inspired,Alert,Guilty","excited, guilty, strong, emotional, scared, afraid, ",2,4,0,1,1,"['excited', 'guilty', 'strong', 'emotional', 'scared', 'afraid']",6,19,19
35,,,panas_questionnaire,survey-likert,3,203202,0.0-3.0,5bc14d65904b2f000194b9c1,0,mooneymood,9.593916666666667,,"{""Q0"":2,""Q1"":3,""Q2"":0,""Q3"":0,""Q4"":1,""Q5"":1,""Q6"":0,""Q7"":0,""Q8"":2,""Q9"":2,""Q10"":2,""Q11"":1,""Q12"":0,""Q13"":0,""Q14"":2,""Q15"":2,""Q16"":0,""Q17"":2,""Q18"":2,""Q19"":3}","Enthusiastic,Active,Nervous,Jittery,Upset,Distressed,Hostile,Irritable,Attentive,Determined,Proud,Afraid,Guilty,Ashamed,Strong,Inspired,Scared,Alert,Excited,Interested","Active, Interested, upset, angry, inspired, determined, guilty, ashamed, aware, motivated, excited,",6,4,1,1,2,"['active', 'interested', 'upset', 'angry', 'inspired', 'determined', 'guilty', 'ashamed', 'aware', 'motivated', 'excited']",11,3,20
36,,,panas_questionnaire,survey-likert,3,88678,0.0-3.0,57754d57ca706f000190eaf1,180,mooneymood,6.046316666666667,,"{""Q0"":2,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0,""Q6"":0,""Q7"":2,""Q8"":0,""Q9"":1,""Q10"":2,""Q11"":2,""Q12"":0,""Q13"":2,""Q14"":2,""Q15"":0,""Q16"":1,""Q17"":2,""Q18"":0,""Q19"":2}","Interested,Afraid,Jittery,Irritable,Nervous,Hostile,Guilty,Strong,Scared,Excited,Inspired,Attentive,Upset,Determined,Alert,Ashamed,Enthusiastic,Active,Distressed,Proud","scared, afraid, alert, strong, enthusiastic, jittery, content ",4,3,1,0,1,"['scared', 'afraid', 'alert', 'strong', 'enthusiastic', 'jittery', 'content']",7,0,17
37,,,panas_questionnaire,survey-likert,3,149850,0.0-3.0,5b920a69abfadc0001e7ffa9,0,mooneymood,7.650816666666667,,"{""Q0"":2,""Q1"":1,""Q2"":1,""Q3"":2,""Q4"":0,""Q5"":1,""Q6"":1,""Q7"":1,""Q8"":0,""Q9"":2,""Q10"":2,""Q11"":2,""Q12"":2,""Q13"":1,""Q14"":2,""Q15"":2,""Q16"":1,""Q17"":2,""Q18"":2,""Q19"":2}","Enthusiastic,Scared,Ashamed,Proud,Active,Nervous,Afraid,Attentive,Jittery,Alert,Determined,Hostile,Distressed,Guilty,Inspired,Irritable,Strong,Upset,Interested,Excited","Active, Scared, Guilty, Enthusiastic, Imaginative, Irritable, Proud, Inspired",5,3,1,0,1,"['active', 'scared', 'guilty', 'enthusiastic', 'imaginative', 'irritable', 'proud', 'inspired']",8,13,14
38,,,panas_questionnaire,survey-likert,3,99703,0.0-3.0,57fe48c390de420001673796,180,mooneymood,4.579133333333333,,"{""Q0"":1,""Q1"":0,""Q2"":0,""Q3"":1,""Q4"":1,""Q5"":2,""Q6"":1,""Q7"":0,""Q8"":1,""Q9"":1,""Q10"":1,""Q11"":1,""Q12"":0,""Q13"":0,""Q14"":1,""Q15"":1,""Q16"":2,""Q17"":0,""Q18"":1,""Q19"":0}","Attentive,Ashamed,Hostile,Distressed,Afraid,Determined,Nervous,Guilty,Excited,Enthusiastic,Jittery,Upset,Inspired,Irritable,Scared,Alert,Active,Proud,Interested,Strong",,0,0,0,0,0,[],0,6,8
39,,,panas_questionnaire,survey-likert,3,101845,0.0-3.0,5a577dd9e0cf3d000126491a,0,mooneymood,5.918066666666666,,"{""Q0"":1,""Q1"":0,""Q2"":1,""Q3"":2,""Q4"":2,""Q5"":1,""Q6"":2,""Q7"":1,""Q8"":0,""Q9"":0,""Q10"":1,""Q11"":2,""Q12"":2,""Q13"":2,""Q14"":0,""Q15"":1,""Q16"":0,""Q17"":0,""Q18"":0,""Q19"":2}","Distressed,Hostile,Upset,Inspired,Determined,Active,Enthusiastic,Alert,Afraid,Scared,Irritable,Interested,Proud,Strong,Nervous,Attentive,Guilty,Jittery,Ashamed,Excited","nervous, jittery, excited, anxious, guilty, proud",2,4,0,1,1,"['nervous', 'jittery', 'excited', 'anxious', 'guilty', 'proud']",6,3,15
40,,,panas_questionnaire,survey-likert,3,204962,0.0-3.0,58698bb61c35f200019555c6,180,mooneymood,11.125033333333333,,"{""Q0"":1,""Q1"":2,""Q2"":2,""Q3"":1,""Q4"":3,""Q5"":3,""Q6"":1,""Q7"":2,""Q8"":2,""Q9"":0,""Q10"":2,""Q11"":2,""Q12"":4,""Q13"":3,""Q14"":3,""Q15"":1,""Q16"":1,""Q17"":4,""Q18"":2,""Q19"":2}","Afraid,Inspired,Irritable,Upset,Hostile,Interested,Excited,Enthusiastic,Ashamed,Scared,Guilty,Jittery,Determined,Alert,Strong,Distressed,Proud,Active,Nervous,Attentive","upset, scared, afraid, ",0,3,0,0,0,"['upset', 'scared', 'afraid']",3,16,23
41,,,panas_questionnaire,survey-likert,3,53010,0.0-3.0,5ba48468af004e00015372c5,0,mooneymood,5.7035,,"{""Q0"":1,""Q1"":2,""Q2"":1,""Q3"":3,""Q4"":3,""Q5"":3,""Q6"":3,""Q7"":0,""Q8"":0,""Q9"":3,""Q10"":0,""Q11"":3,""Q12"":0,""Q13"":0,""Q14"":3,""Q15"":3,""Q16"":1,""Q17"":0,""Q18"":0,""Q19"":0}","Enthusiastic,Inspired,Hostile,Jittery,Nervous,Afraid,Attentive,Guilty,Ashamed,Determined,Scared,Strong,Irritable,Excited,Active,Interested,Alert,Upset,Distressed,Proud","anxious, optimistic, strong, ",2,1,1,1,2,"['anxious', 'optimistic', 'strong']",3,10,18
42,,,panas_questionnaire,survey-likert,3,103128,0.0-3.0,5b82e33f184f45000155f0ba,180,mooneymood,7.312566666666667,,"{""Q0"":3,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":2,""Q5"":0,""Q6"":3,""Q7"":0,""Q8"":0,""Q9"":1,""Q10"":1,""Q11"":3,""Q12"":0,""Q13"":3,""Q14"":0,""Q15"":1,""Q16"":2,""Q17"":2,""Q18"":1,""Q19"":3}","Upset,Excited,Enthusiastic,Strong,Jittery,Proud,Distressed,Ashamed,Active,Interested,Determined,Attentive,Hostile,Scared,Alert,Inspired,Irritable,Nervous,Guilty,Afraid","upset, angry, irritable, proud, jittery, motivated, inspired, guilty, ashamed, active, scared, alert",5,7,1,1,2,"['upset', 'angry', 'irritable', 'proud', 'jittery', 'motivated', 'inspired', 'guilty', 'ashamed', 'active', 'scared', 'alert']",12,19,6
43,,,panas_questionnaire,survey-likert,3,83941,0.0-3.0,5bc695f4d5e09a0001435c1e,0,mooneymood,6.2979666666666665,,"{""Q0"":3,""Q1"":3,""Q2"":1,""Q3"":1,""Q4"":3,""Q5"":0,""Q6"":3,""Q7"":1,""Q8"":0,""Q9"":3,""Q10"":1,""Q11"":4,""Q12"":0,""Q13"":1,""Q14"":4,""Q15"":0,""Q16"":4,""Q17"":0,""Q18"":0,""Q19"":2}","Strong,Attentive,Distressed,Scared,Excited,Ashamed,Determined,Nervous,Hostile,Irritable,Enthusiastic,Interested,Upset,Inspired,Proud,Afraid,Active,Jittery,Guilty,Alert","Afraid, attentive, jittery, proud, scared, nervous, curious, irritable, accomplished, happy,",6,5,4,0,4,"['afraid', 'attentive', 'jittery', 'proud', 'scared', 'nervous', 'curious', 'irritable', 'accomplished', 'happy']",10,6,27
44,,,panas_questionnaire,survey-likert,3,132212,0.0-3.0,5b0881a82e75960001b8b505,0,mooneymood,8.850716666666667,,"{""Q0"":3,""Q1"":3,""Q2"":2,""Q3"":3,""Q4"":3,""Q5"":3,""Q6"":2,""Q7"":1,""Q8"":1,""Q9"":2,""Q10"":2,""Q11"":1,""Q12"":1,""Q13"":3,""Q14"":2,""Q15"":3,""Q16"":3,""Q17"":2,""Q18"":2,""Q19"":1}","Inspired,Determined,Jittery,Excited,Interested,Ashamed,Alert,Distressed,Upset,Strong,Attentive,Hostile,Afraid,Guilty,Scared,Enthusiastic,Nervous,Irritable,Active,Proud","Strong, attentive, hostile, irritable, proud, scared, nervous, guilty, enthusiastic, active, alert, distressed, excited, motivated, jittery, upset",8,8,1,0,1,"['strong', 'attentive', 'hostile', 'irritable', 'proud', 'scared', 'nervous', 'guilty', 'enthusiastic', 'active', 'alert', 'distressed', 'excited', 'motivated', 'jittery', 'upset']",16,19,21
45,,,panas_questionnaire,survey-likert,3,69546,0.0-3.0,59da0b3103203500011acfec,180,mooneymood,5.321416666666667,,"{""Q0"":1,""Q1"":0,""Q2"":3,""Q3"":3,""Q4"":3,""Q5"":2,""Q6"":3,""Q7"":0,""Q8"":2,""Q9"":3,""Q10"":1,""Q11"":3,""Q12"":1,""Q13"":1,""Q14"":3,""Q15"":1,""Q16"":0,""Q17"":0,""Q18"":0,""Q19"":0}","Hostile,Ashamed,Inspired,Attentive,Interested,Active,Excited,Guilty,Strong,Enthusiastic,Alert,Determined,Upset,Afraid,Proud,Irritable,Scared,Jittery,Distressed,Nervous","inspired, guilty, scared, anxious, jittery, nervious, ",1,5,0,1,1,"['inspired', 'guilty', 'scared', 'anxious', 'jittery', 'nervious']",6,4,23
46,,,panas_questionnaire,survey-likert,3,141825,0.0-3.0,5ba1a06b0686690001f514ae,180,mooneymood,15.6351,,"{""Q0"":2,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":2,""Q5"":0,""Q6"":0,""Q7"":1,""Q8"":1,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":0,""Q14"":2,""Q15"":1,""Q16"":0,""Q17"":1,""Q18"":1,""Q19"":1}","Enthusiastic,Jittery,Inspired,Hostile,Attentive,Afraid,Guilty,Strong,Excited,Ashamed,Scared,Interested,Upset,Proud,Active,Alert,Distressed,Irritable,Determined,Nervous","jittery, nervous, determined, angry, inspired, irritated",2,4,0,2,2,"['jittery', 'nervous', 'determined', 'angry', 'inspired', 'irritated']",6,3,9
47,,,panas_questionnaire,survey-likert,3,99158,0.0-3.0,5a81d2b6190420000155d995,180,mooneymood,5.700733333333333,,"{""Q0"":3,""Q1"":2,""Q2"":1,""Q3"":1,""Q4"":3,""Q5"":3,""Q6"":3,""Q7"":2,""Q8"":1,""Q9"":1,""Q10"":3,""Q11"":1,""Q12"":2,""Q13"":3,""Q14"":3,""Q15"":2,""Q16"":1,""Q17"":2,""Q18"":3,""Q19"":3}","Interested,Guilty,Afraid,Inspired,Excited,Alert,Nervous,Scared,Upset,Distressed,Irritable,Enthusiastic,Ashamed,Attentive,Jittery,Determined,Proud,Hostile,Active,Strong","upset, afraid, guilty, ashamed, nervous, excited, scared.",1,6,0,0,0,"['upset', 'afraid', 'guilty', 'ashamed', 'nervous', 'excited', 'scared']",7,20,22
48,,,panas_questionnaire,survey-likert,3,41136,0.0-3.0,5b4b59fe3905740001273cfc,180,mooneymood,4.445883333333334,,"{""Q0"":0,""Q1"":0,""Q2"":2,""Q3"":2,""Q4"":0,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":2,""Q9"":2,""Q10"":2,""Q11"":2,""Q12"":0,""Q13"":2,""Q14"":3,""Q15"":0,""Q16"":0,""Q17"":0,""Q18"":2,""Q19"":1}","Hostile,Irritable,Proud,Enthusiastic,Jittery,Afraid,Scared,Ashamed,Attentive,Determined,Active,Interested,Nervous,Excited,Alert,Guilty,Distressed,Upset,Strong,Inspired","hostile, angry, happy, sad, alert, motivated, tired",4,5,3,4,7,"['hostile', 'angry', 'happy', 'sad', 'alert', 'motivated', 'tired']",7,0,18
49,,,panas_questionnaire,survey-likert,3,350592,0.0-3.0,595e3c9efd57df0001544678,0,mooneymood,11.658183333333334,,"{""Q0"":2,""Q1"":2,""Q2"":0,""Q3"":1,""Q4"":0,""Q5"":1,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":3,""Q12"":0,""Q13"":0,""Q14"":2,""Q15"":0,""Q16"":2,""Q17"":0,""Q18"":0,""Q19"":0}","Active,Interested,Nervous,Irritable,Enthusiastic,Hostile,Inspired,Jittery,Excited,Determined,Ashamed,Alert,Guilty,Afraid,Strong,Scared,Attentive,Upset,Distressed,Proud","afraid, alert, fearful, upset, proud, ",2,3,0,1,1,"['afraid', 'alert', 'fearful', 'upset', 'proud']",5,2,11
50,,,panas_questionnaire,survey-likert,3,95343,0.0-3.0,5bc4cb9c91353b0001f8cfb9,0,mooneymood,5.4032,,"{""Q0"":0,""Q1"":3,""Q2"":2,""Q3"":1,""Q4"":1,""Q5"":2,""Q6"":2,""Q7"":0,""Q8"":1,""Q9"":0,""Q10"":2,""Q11"":4,""Q12"":0,""Q13"":0,""Q14"":3,""Q15"":1,""Q16"":0,""Q17"":3,""Q18"":1,""Q19"":3}","Alert,Distressed,Afraid,Strong,Attentive,Jittery,Scared,Proud,Interested,Enthusiastic,Guilty,Ashamed,Hostile,Active,Nervous,Determined,Excited,Irritable,Inspired,Upset","afraid, scared, interested, bold, excited, active, upset, emotional, angry",4,5,1,2,3,"['afraid', 'scared', 'interested', 'bold', 'excited', 'active', 'upset', 'emotional', 'angry']",9,24,5
51,,,panas_questionnaire,survey-likert,3,57293,0.0-3.0,5a31441c12f583000121aed8,0,mooneymood,5.116016666666667,,"{""Q0"":3,""Q1"":3,""Q2"":4,""Q3"":2,""Q4"":3,""Q5"":4,""Q6"":1,""Q7"":1,""Q8"":2,""Q9"":2,""Q10"":1,""Q11"":3,""Q12"":3,""Q13"":1,""Q14"":0,""Q15"":3,""Q16"":2,""Q17"":4,""Q18"":0,""Q19"":1}","Alert,Enthusiastic,Strong,Attentive,Determined,Inspired,Afraid,Irritable,Distressed,Jittery,Scared,Interested,Upset,Guilty,Hostile,Active,Nervous,Excited,Ashamed,Proud","NERVOUS, STRONG, SCARED, WORRIED, EXCITED, ENTHUSISTIC, IRRITABLE, PROUD, ASHAMED, ACTIVE, ENERGETIC, ",6,5,1,1,2,"['nervous', 'strong', 'scared', 'worried', 'excited', 'enthusistic', 'irritable', 'proud', 'ashamed', 'active', 'energetic']",11,13,27
52,,,panas_questionnaire,survey-likert,3,61067,0.0-3.0,589a84282a697d0001cfcfc1,180,mooneymood,4.8882666666666665,,"{""Q0"":4,""Q1"":1,""Q2"":4,""Q3"":3,""Q4"":0,""Q5"":1,""Q6"":0,""Q7"":4,""Q8"":2,""Q9"":3,""Q10"":1,""Q11"":1,""Q12"":0,""Q13"":3,""Q14"":1,""Q15"":3,""Q16"":0,""Q17"":2,""Q18"":0,""Q19"":4}","Determined,Nervous,Attentive,Strong,Scared,Upset,Proud,Active,Excited,Interested,Afraid,Distressed,Hostile,Enthusiastic,Irritable,Inspired,Ashamed,Jittery,Guilty,Alert","proud, afraid, jittery, alert, angry, sad, motivated, hostile.",3,6,1,3,4,"['proud', 'afraid', 'jittery', 'alert', 'angry', 'sad', 'motivated', 'hostile']",8,7,27
53,,,panas_questionnaire,survey-likert,3,96165,0.0-3.0,5b9e0051e671c600012277a9,180,mooneymood,5.349116666666666,,"{""Q0"":2,""Q1"":1,""Q2"":3,""Q3"":3,""Q4"":2,""Q5"":1,""Q6"":1,""Q7"":2,""Q8"":1,""Q9"":1,""Q10"":3,""Q11"":2,""Q12"":1,""Q13"":1,""Q14"":3,""Q15"":2,""Q16"":1,""Q17"":2,""Q18"":2,""Q19"":2}","Active,Ashamed,Excited,Strong,Alert,Distressed,Irritable,Interested,Guilty,Afraid,Inspired,Determined,Scared,Nervous,Proud,Upset,Hostile,Enthusiastic,Jittery,Attentive","jittery, determined, nervous, proud, guilty, ",2,3,0,0,0,"['jittery', 'determined', 'nervous', 'proud', 'guilty']",5,12,22
54,,,panas_questionnaire,survey-likert,3,107977,0.0-3.0,5a9b0be8b5e2110001c6ca67,0,mooneymood,6.35745,,"{""Q0"":0,""Q1"":2,""Q2"":1,""Q3"":1,""Q4"":0,""Q5"":1,""Q6"":3,""Q7"":3,""Q8"":2,""Q9"":2,""Q10"":0,""Q11"":0,""Q12"":3,""Q13"":1,""Q14"":3,""Q15"":0,""Q16"":3,""Q17"":3,""Q18"":2,""Q19"":0}","Upset,Inspired,Jittery,Nervous,Distressed,Guilty,Determined,Proud,Attentive,Excited,Afraid,Ashamed,Interested,Irritable,Enthusiastic,Hostile,Alert,Strong,Active,Scared","upset,hostile, proud, frightened, achievement, ",2,3,1,1,2,"['upset', 'hostile', 'proud', 'frightened', 'achievement']",5,4,23
55,,,panas_questionnaire,survey-likert,3,61647,0.0-3.0,5bc76b454e662b000132d1dc,0,mooneymood,7.0448,,"{""Q0"":0,""Q1"":1,""Q2"":2,""Q3"":2,""Q4"":0,""Q5"":2,""Q6"":3,""Q7"":2,""Q8"":2,""Q9"":0,""Q10"":3,""Q11"":1,""Q12"":3,""Q13"":2,""Q14"":0,""Q15"":3,""Q16"":2,""Q17"":1,""Q18"":2,""Q19"":0}","Guilty,Upset,Afraid,Scared,Ashamed,Active,Nervous,Inspired,Strong,Jittery,Determined,Attentive,Excited,Enthusiastic,Hostile,Interested,Proud,Distressed,Alert,Irritable","Angry, Happy, Distracted, Excited, Enthusiastic, Guilty, Proud, Distressed, Calm, Energetic, Joyful, Sad, Relaxed,",9,6,6,4,10,"['angry', 'happy', 'distracted', 'excited', 'enthusiastic', 'guilty', 'proud', 'distressed', 'calm', 'energetic', 'joyful', 'sad', 'relaxed']",13,9,20
56,,,panas_questionnaire,survey-likert,3,139007,0.0-3.0,5abd0b935cd105000161ea7b,180,mooneymood,8.72765,,"{""Q0"":4,""Q1"":3,""Q2"":4,""Q3"":3,""Q4"":3,""Q5"":3,""Q6"":0,""Q7"":2,""Q8"":0,""Q9"":4,""Q10"":2,""Q11"":3,""Q12"":3,""Q13"":0,""Q14"":2,""Q15"":0,""Q16"":3,""Q17"":0,""Q18"":2,""Q19"":3}","Attentive,Inspired,Determined,Enthusiastic,Alert,Nervous,Hostile,Distressed,Ashamed,Interested,Irritable,Jittery,Excited,Guilty,Proud,Scared,Strong,Afraid,Upset,Active","distressed,annoyed,irritable,strong,concentrated,worried,anxious,uneasy,determined",3,6,1,4,5,"['distressed', 'annoyed', 'irritable', 'strong', 'concentrated', 'worried', 'anxious', 'uneasy', 'determined']",9,12,29
57,,,panas_questionnaire,survey-likert,3,213619,0.0-3.0,545cdc18fdf99b75c29048ab,180,mooneymood,8.74295,,"{""Q0"":2,""Q1"":3,""Q2"":3,""Q3"":2,""Q4"":2,""Q5"":4,""Q6"":3,""Q7"":2,""Q8"":2,""Q9"":2,""Q10"":1,""Q11"":1,""Q12"":3,""Q13"":0,""Q14"":2,""Q15"":2,""Q16"":0,""Q17"":1,""Q18"":1,""Q19"":2}","Active,Determined,Distressed,Inspired,Afraid,Irritable,Proud,Interested,Nervous,Jittery,Hostile,Scared,Upset,Guilty,Enthusiastic,Attentive,Ashamed,Excited,Alert,Strong","scared, nervous, excited, active, upset, guilty, proud, aggressive, jittery",3,6,0,1,1,"['scared', 'nervous', 'excited', 'active', 'upset', 'guilty', 'proud', 'aggressive', 'jittery']",9,18,18
58,,,panas_questionnaire,survey-likert,3,63852,0.0-3.0,58c40874b101a7000129380d,0,mooneymood,4.907166666666667,,"{""Q0"":0,""Q1"":0,""Q2"":3,""Q3"":0,""Q4"":3,""Q5"":1,""Q6"":3,""Q7"":3,""Q8"":0,""Q9"":3,""Q10"":1,""Q11"":3,""Q12"":0,""Q13"":3,""Q14"":1,""Q15"":2,""Q16"":0,""Q17"":3,""Q18"":0,""Q19"":3}","Nervous,Distressed,Inspired,Scared,Active,Upset,Proud,Determined,Guilty,Enthusiastic,Jittery,Strong,Hostile,Excited,Irritable,Attentive,Ashamed,Interested,Afraid,Alert","Excited
Irritable
Inspired
Active
Attentive
Nervous
Jittery",4,3,0,0,0,"['excited', 'irritable', 'inspired', 'active', 'attentive', 'nervous', 'jittery']",7,3,26
