,stimulus,key_press,test_part,trial_type,trial_index,time_elapsed,internal_node_id,subject,condition,experiment_name,totalTime,button_pressed,responses,order,remembered,poswords,negwords,confabpos,confabneg,confab,rememberedwords,totalwords,NAS,PAS
59,,,panas_questionnaire,survey-likert,3,110154,0.0-3.0,58d02091681e3d0001214faf,0,mooneymood,6.412616666666667,,"{""Q0"":1,""Q1"":0,""Q2"":2,""Q3"":1,""Q4"":0,""Q5"":2,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":2,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":1,""Q16"":1,""Q17"":1,""Q18"":0,""Q19"":0}","Enthusiastic,Inspired,Alert,Excited,Proud,Irritable,Upset,Guilty,Afraid,Ashamed,Active,Jittery,Distressed,Strong,Scared,Interested,Determined,Attentive,Nervous,Hostile","proud, nervous, excited, scared, afraid, active, alert, happy, relaxed, ",7,3,3,0,3,"['proud', 'nervous', 'excited', 'scared', 'afraid', 'active', 'alert', 'happy', 'relaxed']",9,2,9
60,,,panas_questionnaire,survey-likert,3,271933,0.0-3.0,5bbe199f0e72ea0001754ff7,180,mooneymood,12.308616666666667,,"{""Q0"":1,""Q1"":2,""Q2"":3,""Q3"":2,""Q4"":0,""Q5"":2,""Q6"":3,""Q7"":3,""Q8"":2,""Q9"":2,""Q10"":1,""Q11"":3,""Q12"":1,""Q13"":1,""Q14"":2,""Q15"":2,""Q16"":3,""Q17"":2,""Q18"":1,""Q19"":3}","Excited,Active,Upset,Guilty,Ashamed,Attentive,Determined,Interested,Afraid,Alert,Enthusiastic,Distressed,Inspired,Strong,Jittery,Irritable,Nervous,Scared,Proud,Hostile","Jittery, Excited, Guilty, Attentive, Hostile, Motivated, Affraid, Nervous, ",3,5,1,0,1,"['jittery', 'excited', 'guilty', 'attentive', 'hostile', 'motivated', 'affraid', 'nervous']",8,22,16
61,,,panas_questionnaire,survey-likert,3,97599,0.0-3.0,56e6a66af6ed900006a5867c,0,mooneymood,9.881866666666667,,"{""Q0"":1,""Q1"":0,""Q2"":0,""Q3"":1,""Q4"":1,""Q5"":3,""Q6"":1,""Q7"":2,""Q8"":3,""Q9"":0,""Q10"":2,""Q11"":3,""Q12"":1,""Q13"":3,""Q14"":1,""Q15"":3,""Q16"":4,""Q17"":0,""Q18"":3,""Q19"":0}","Active,Jittery,Ashamed,Hostile,Enthusiastic,Determined,Excited,Irritable,Interested,Afraid,Upset,Alert,Inspired,Distressed,Nervous,Strong,Attentive,Scared,Proud,Guilty","Upset, Jittery, Afraid, Nervous, Attentive, Excited, Interested, Strong, Proud, Irritable, Alert, Ashamed, Fearful, Guilty, Determined",7,8,0,1,1,"['upset', 'jittery', 'afraid', 'nervous', 'attentive', 'excited', 'interested', 'strong', 'proud', 'irritable', 'alert', 'ashamed', 'fearful', 'guilty', 'determined']",15,9,22
62,,,panas_questionnaire,survey-likert,3,90730,0.0-3.0,5a77b956aa46dd00016b241e,0,mooneymood,5.9407,,"{""Q0"":2,""Q1"":0,""Q2"":3,""Q3"":1,""Q4"":1,""Q5"":0,""Q6"":2,""Q7"":0,""Q8"":0,""Q9"":2,""Q10"":1,""Q11"":0,""Q12"":2,""Q13"":2,""Q14"":1,""Q15"":1,""Q16"":0,""Q17"":1,""Q18"":0,""Q19"":0}","Active,Ashamed,Enthusiastic,Distressed,Excited,Jittery,Determined,Guilty,Alert,Proud,Inspired,Scared,Attentive,Strong,Upset,Interested,Afraid,Irritable,Nervous,Hostile","Inspired, Angry, Proud, Irritable, Nervous, Upset, Jittery",2,5,0,1,1,"['inspired', 'angry', 'proud', 'irritable', 'nervous', 'upset', 'jittery']",7,3,13
63,,,panas_questionnaire,survey-likert,3,487653,0.0-3.0,56cc78e3ccc0e20006b82a7d,180,mooneymood,11.485933333333334,,"{""Q0"":0,""Q1"":2,""Q2"":3,""Q3"":0,""Q4"":2,""Q5"":1,""Q6"":0,""Q7"":3,""Q8"":4,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":3,""Q13"":0,""Q14"":0,""Q15"":4,""Q16"":4,""Q17"":3,""Q18"":3,""Q19"":0}","Guilty,Inspired,Alert,Irritable,Excited,Nervous,Ashamed,Active,Determined,Afraid,Scared,Jittery,Proud,Distressed,Upset,Attentive,Strong,Enthusiastic,Interested,Hostile","Guilty, Ashamed, Determined, Active, Attentive, Nervous, Afraid, Proud",4,4,0,0,0,"['guilty', 'ashamed', 'determined', 'active', 'attentive', 'nervous', 'afraid', 'proud']",8,1,28
64,,,panas_questionnaire,survey-likert,3,93580,0.0-3.0,5b1279e2bd9c31000156c47d,0,mooneymood,5.407616666666667,,"{""Q0"":1,""Q1"":1,""Q2"":3,""Q3"":2,""Q4"":3,""Q5"":2,""Q6"":3,""Q7"":3,""Q8"":0,""Q9"":2,""Q10"":3,""Q11"":3,""Q12"":1,""Q13"":0,""Q14"":2,""Q15"":3,""Q16"":0,""Q17"":0,""Q18"":0,""Q19"":0}","Alert,Upset,Excited,Strong,Distressed,Attentive,Enthusiastic,Active,Jittery,Irritable,Hostile,Proud,Determined,Ashamed,Interested,Nervous,Inspired,Scared,Afraid,Guilty","Angry, scared, afraid, proud, afraid, jittery, happy, accomplished, anxious",4,6,3,2,5,"['angry', 'scared', 'afraid', 'proud', 'afraid', 'jittery', 'happy', 'accomplished', 'anxious']",9,12,17
65,,,panas_questionnaire,survey-likert,3,73822,0.0-3.0,56bdd0efef423f0006cbd833,0,mooneymood,8.86175,,"{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":0,""Q5"":0,""Q6"":2,""Q7"":1,""Q8"":2,""Q9"":1,""Q10"":1,""Q11"":1,""Q12"":0,""Q13"":1,""Q14"":2,""Q15"":1,""Q16"":1,""Q17"":2,""Q18"":1,""Q19"":1}","Scared,Ashamed,Inspired,Guilty,Afraid,Proud,Interested,Attentive,Nervous,Active,Excited,Alert,Upset,Hostile,Jittery,Determined,Strong,Irritable,Enthusiastic,Distressed","alert, jittery, upset, inspired, determined, interested, agitated, ",4,3,0,1,1,"['alert', 'jittery', 'upset', 'inspired', 'determined', 'interested', 'agitated']",7,8,9
66,,,panas_questionnaire,survey-likert,3,77777,0.0-3.0,5b304caf1d2f710001fb6244,180,mooneymood,7.133416666666666,,"{""Q0"":1,""Q1"":3,""Q2"":3,""Q3"":2,""Q4"":1,""Q5"":1,""Q6"":2,""Q7"":1,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":1,""Q12"":1,""Q13"":0,""Q14"":0,""Q15"":0,""Q16"":1,""Q17"":0,""Q18"":0,""Q19"":1}","Attentive,Distressed,Upset,Active,Inspired,Scared,Irritable,Afraid,Excited,Hostile,Enthusiastic,Determined,Alert,Jittery,Nervous,Strong,Ashamed,Proud,Interested,Guilty","Inspired, upset, excited, jittery, scared, hostile, strong, proud, ashamed, guilty, interested, enthusiastic, irritable, bored, active, attentive, alert, relaxed",10,8,1,1,2,"['inspired', 'upset', 'excited', 'jittery', 'scared', 'hostile', 'strong', 'proud', 'ashamed', 'guilty', 'interested', 'enthusiastic', 'irritable', 'bored', 'active', 'attentive', 'alert', 'relaxed']",18,12,6
67,,,panas_questionnaire,survey-likert,3,104811,0.0-3.0,59d6983fece378000107f1a1,0,mooneymood,7.163833333333334,,"{""Q0"":0,""Q1"":3,""Q2"":2,""Q3"":1,""Q4"":0,""Q5"":0,""Q6"":4,""Q7"":1,""Q8"":1,""Q9"":0,""Q10"":3,""Q11"":0,""Q12"":0,""Q13"":0,""Q14"":0,""Q15"":0,""Q16"":1,""Q17"":2,""Q18"":2,""Q19"":1}","Jittery,Ashamed,Active,Distressed,Guilty,Determined,Proud,Nervous,Strong,Upset,Excited,Hostile,Attentive,Scared,Enthusiastic,Afraid,Irritable,Interested,Alert,Inspired","guilty,ashamed,jittery,depressed,excited, inspired, active, ",3,4,0,1,1,"['guilty', 'ashamed', 'jittery', 'depressed', 'excited', 'inspired', 'active']",7,6,15
68,,,panas_questionnaire,survey-likert,3,58031,0.0-3.0,5a8e54c9f49c9a0001f3dc3f,180,mooneymood,4.546516666666666,,"{""Q0"":0,""Q1"":2,""Q2"":2,""Q3"":3,""Q4"":0,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":2,""Q13"":3,""Q14"":0,""Q15"":0,""Q16"":2,""Q17"":1,""Q18"":1,""Q19"":1}","Hostile,Active,Excited,Determined,Irritable,Upset,Proud,Scared,Nervous,Distressed,Guilty,Ashamed,Attentive,Interested,Afraid,Jittery,Alert,Inspired,Strong,Enthusiastic","hostile, irritated, proud, excited, alert, distressed, nervous, interested, active",5,4,0,1,1,"['hostile', 'irritated', 'proud', 'excited', 'alert', 'distressed', 'nervous', 'interested', 'active']",9,0,16
69,,,panas_questionnaire,survey-likert,3,89276,0.0-3.0,5bb1fd6ea980250001d25089,0,mooneymood,6.658,,"{""Q0"":4,""Q1"":3,""Q2"":3,""Q3"":3,""Q4"":4,""Q5"":4,""Q6"":3,""Q7"":3,""Q8"":2,""Q9"":2,""Q10"":2,""Q11"":2,""Q12"":4,""Q13"":3,""Q14"":3,""Q15"":3,""Q16"":3,""Q17"":2,""Q18"":3,""Q19"":2}","Excited,Guilty,Ashamed,Upset,Determined,Interested,Hostile,Active,Jittery,Scared,Alert,Distressed,Proud,Nervous,Enthusiastic,Inspired,Afraid,Attentive,Irritable,Strong","irrational, jittery, proud, depressed, strong, impressed, ",3,3,1,2,3,"['irrational', 'jittery', 'proud', 'depressed', 'strong', 'impressed']",6,27,28
70,,,panas_questionnaire,survey-likert,3,226775,0.0-3.0,5b2e9c09975e260001e92525,0,mooneymood,12.398766666666667,,"{""Q0"":3,""Q1"":2,""Q2"":1,""Q3"":2,""Q4"":2,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":3,""Q9"":3,""Q10"":1,""Q11"":2,""Q12"":0,""Q13"":1,""Q14"":2,""Q15"":0,""Q16"":0,""Q17"":0,""Q18"":2,""Q19"":2}","Enthusiastic,Attentive,Irritable,Interested,Alert,Ashamed,Afraid,Nervous,Determined,Active,Guilty,Strong,Upset,Distressed,Proud,Hostile,Jittery,Scared,Inspired,Excited","enthusiastic,attentive,irritable,interested,distressed,afraid,guilty,excited,proud,nervous,active,attentive,",7,5,0,0,0,"['enthusiastic', 'attentive', 'irritable', 'interested', 'distressed', 'afraid', 'guilty', 'excited', 'proud', 'nervous', 'active', 'attentive']",12,3,20
71,,,panas_questionnaire,survey-likert,3,57908,0.0-3.0,5b4bf28864ce80000195fe68,0,mooneymood,4.52625,,"{""Q0"":3,""Q1"":3,""Q2"":2,""Q3"":4,""Q4"":0,""Q5"":0,""Q6"":2,""Q7"":0,""Q8"":1,""Q9"":0,""Q10"":2,""Q11"":3,""Q12"":0,""Q13"":3,""Q14"":1,""Q15"":3,""Q16"":3,""Q17"":1,""Q18"":3,""Q19"":0}","Strong,Proud,Attentive,Alert,Scared,Distressed,Active,Ashamed,Jittery,Afraid,Guilty,Enthusiastic,Nervous,Excited,Upset,Interested,Inspired,Hostile,Determined,Irritable","Irritable, anxious, hostile, scared, upset, angry, excited, worried, determined, energetic",3,7,1,3,4,"['irritable', 'anxious', 'hostile', 'scared', 'upset', 'angry', 'excited', 'worried', 'determined', 'energetic']",10,5,26
72,,,panas_questionnaire,survey-likert,3,88864,0.0-3.0,5afdda0456fe2c0001690b1e,0,mooneymood,6.3284666666666665,,"{""Q0"":0,""Q1"":2,""Q2"":1,""Q3"":0,""Q4"":0,""Q5"":2,""Q6"":0,""Q7"":1,""Q8"":0,""Q9"":0,""Q10"":2,""Q11"":2,""Q12"":0,""Q13"":1,""Q14"":3,""Q15"":2,""Q16"":2,""Q17"":2,""Q18"":2,""Q19"":2}","Active,Distressed,Enthusiastic,Hostile,Ashamed,Interested,Afraid,Inspired,Guilty,Jittery,Nervous,Attentive,Scared,Strong,Irritable,Excited,Alert,Proud,Determined,Upset","irritated, angry, excited, jittery, motivated, active, upset, ",3,4,1,2,3,"['irritated', 'angry', 'excited', 'jittery', 'motivated', 'active', 'upset']",7,9,14
73,,,panas_questionnaire,survey-likert,3,109202,0.0-3.0,58a474be34fcb30001053c74,0,mooneymood,6.3885,,"{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":2,""Q5"":1,""Q6"":0,""Q7"":0,""Q8"":3,""Q9"":2,""Q10"":2,""Q11"":1,""Q12"":2,""Q13"":2,""Q14"":2,""Q15"":2,""Q16"":3,""Q17"":3,""Q18"":3,""Q19"":2}","Guilty,Hostile,Afraid,Ashamed,Nervous,Irritable,Scared,Distressed,Excited,Interested,Attentive,Upset,Inspired,Enthusiastic,Alert,Determined,Active,Jittery,Strong,Proud","guilty, nervous, strong, ashamed, proud, scared, shy, attentive, active",4,5,0,1,1,"['guilty', 'nervous', 'strong', 'ashamed', 'proud', 'scared', 'shy', 'attentive', 'active']",9,10,21
74,,,panas_questionnaire,survey-likert,3,177110,0.0-3.0,5b1966a168a5ed0001735813,0,mooneymood,7.042033333333333,,"{""Q0"":0,""Q1"":1,""Q2"":0,""Q3"":1,""Q4"":0,""Q5"":1,""Q6"":2,""Q7"":1,""Q8"":2,""Q9"":1,""Q10"":2,""Q11"":2,""Q12"":0,""Q13"":2,""Q14"":1,""Q15"":2,""Q16"":2,""Q17"":1,""Q18"":1,""Q19"":1}","Inspired,Excited,Afraid,Determined,Hostile,Proud,Jittery,Irritable,Alert,Distressed,Active,Interested,Guilty,Strong,Scared,Upset,Nervous,Attentive,Enthusiastic,Ashamed","sad,",0,2,0,2,2,['sad'],1,10,12
75,,,panas_questionnaire,survey-likert,3,119205,0.0-3.0,5b9fa25e7b196f000195fd78,0,mooneymood,5.875783333333334,,"{""Q0"":1,""Q1"":1,""Q2"":0,""Q3"":0,""Q4"":1,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":1,""Q9"":1,""Q10"":0,""Q11"":1,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":2,""Q16"":1,""Q17"":0,""Q18"":0,""Q19"":0}","Attentive,Hostile,Jittery,Inspired,Excited,Upset,Proud,Enthusiastic,Nervous,Alert,Scared,Strong,Afraid,Interested,Distressed,Irritable,Active,Guilty,Ashamed,Determined","Irritable, Anxious, Determined, Scared, ",1,3,0,1,1,"['irritable', 'anxious', 'determined', 'scared']",4,4,6
76,,,panas_questionnaire,survey-likert,3,179671,0.0-3.0,5b422566e8815c0001777ae6,0,mooneymood,13.39195,,"{""Q0"":0,""Q1"":4,""Q2"":0,""Q3"":3,""Q4"":2,""Q5"":4,""Q6"":1,""Q7"":0,""Q8"":4,""Q9"":4,""Q10"":2,""Q11"":3,""Q12"":4,""Q13"":0,""Q14"":1,""Q15"":0,""Q16"":3,""Q17"":1,""Q18"":1,""Q19"":4}","Scared,Attentive,Afraid,Excited,Inspired,Proud,Guilty,Hostile,Strong,Interested,Distressed,Enthusiastic,Alert,Jittery,Upset,Ashamed,Active,Nervous,Irritable,Determined","enthusiastic, energetic, guilty, proud, scared, alert, happy, excited",7,2,3,0,3,"['enthusiastic', 'energetic', 'guilty', 'proud', 'scared', 'alert', 'happy', 'excited']",8,6,32
77,,,panas_questionnaire,survey-likert,3,113952,0.0-3.0,58b20a24c352cc0001ed554b,180,mooneymood,7.952533333333333,,"{""Q0"":3,""Q1"":2,""Q2"":3,""Q3"":0,""Q4"":1,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":2,""Q10"":2,""Q11"":3,""Q12"":4,""Q13"":2,""Q14"":1,""Q15"":3,""Q16"":1,""Q17"":4,""Q18"":4,""Q19"":4}","Excited,Upset,Inspired,Jittery,Guilty,Hostile,Afraid,Ashamed,Nervous,Distressed,Enthusiastic,Alert,Determined,Irritable,Scared,Attentive,Interested,Proud,Strong,Active","Interested, distressed, nervous, scared, excited, fear, determined, strong, active, alert, attentive, ",7,4,0,1,1,"['interested', 'distressed', 'nervous', 'scared', 'excited', 'fear', 'determined', 'strong', 'active', 'alert', 'attentive']",11,8,29
78,,,panas_questionnaire,survey-likert,3,120311,0.0-3.0,58d069219dbe3f0001258793,180,mooneymood,6.497716666666666,,"{""Q0"":1,""Q1"":0,""Q2"":0,""Q3"":3,""Q4"":1,""Q5"":3,""Q6"":0,""Q7"":2,""Q8"":3,""Q9"":1,""Q10"":4,""Q11"":4,""Q12"":0,""Q13"":2,""Q14"":0,""Q15"":1,""Q16"":0,""Q17"":4,""Q18"":2,""Q19"":0}","Distressed,Nervous,Afraid,Enthusiastic,Upset,Determined,Scared,Inspired,Strong,Active,Attentive,Alert,Hostile,Proud,Jittery,Irritable,Guilty,Interested,Excited,Ashamed","Attentive, angry, excited, jittery, ashamed, alert, hostile, proud",4,4,0,1,1,"['attentive', 'angry', 'excited', 'jittery', 'ashamed', 'alert', 'hostile', 'proud']",8,3,25
79,,,panas_questionnaire,survey-likert,3,64669,0.0-3.0,5afde57096a88e0001ff4168,0,mooneymood,5.476366666666666,,"{""Q0"":2,""Q1"":0,""Q2"":0,""Q3"":2,""Q4"":1,""Q5"":1,""Q6"":3,""Q7"":3,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":1,""Q12"":3,""Q13"":3,""Q14"":3,""Q15"":0,""Q16"":2,""Q17"":1,""Q18"":3,""Q19"":0}","Proud,Hostile,Irritable,Strong,Inspired,Nervous,Enthusiastic,Alert,Guilty,Ashamed,Distressed,Jittery,Attentive,Excited,Active,Scared,Determined,Afraid,Interested,Upset","active, inspired, excited, scared, angry, nervous,   worried, ",3,4,0,2,2,"['active', 'inspired', 'excited', 'scared', 'angry', 'nervous', 'worried']",7,3,22
80,,,panas_questionnaire,survey-likert,3,69759,0.0-3.0,591a1f4800a5650001276188,180,mooneymood,5.4231,,"{""Q0"":3,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":3,""Q5"":2,""Q6"":1,""Q7"":2,""Q8"":0,""Q9"":1,""Q10"":0,""Q11"":0,""Q12"":2,""Q13"":0,""Q14"":2,""Q15"":1,""Q16"":0,""Q17"":1,""Q18"":0,""Q19"":2}","Determined,Hostile,Alert,Guilty,Interested,Excited,Jittery,Enthusiastic,Scared,Inspired,Distressed,Upset,Strong,Ashamed,Attentive,Nervous,Afraid,Proud,Irritable,Active","Attentiv, nervous, jittery, guilty, proud, strong, enthusiastic, ashamed.",4,4,0,0,0,"['attentiv', 'nervous', 'jittery', 'guilty', 'proud', 'strong', 'enthusiastic', 'ashamed']",8,2,16
81,,,panas_questionnaire,survey-likert,3,64469,0.0-3.0,5bb609520cb04c00014efb8a,180,mooneymood,4.3551,,"{""Q0"":3,""Q1"":0,""Q2"":2,""Q3"":1,""Q4"":0,""Q5"":0,""Q6"":3,""Q7"":0,""Q8"":1,""Q9"":0,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":0,""Q14"":3,""Q15"":0,""Q16"":4,""Q17"":3,""Q18"":0,""Q19"":4}","Inspired,Hostile,Alert,Active,Irritable,Guilty,Proud,Upset,Enthusiastic,Afraid,Strong,Distressed,Scared,Nervous,Interested,Jittery,Determined,Attentive,Ashamed,Excited","Inspired, Nervous, Jittery, Strong, Determined, Active, Attentive, Alert, Afraid",6,3,0,0,0,"['inspired', 'nervous', 'jittery', 'strong', 'determined', 'active', 'attentive', 'alert', 'afraid']",9,0,24
82,,,panas_questionnaire,survey-likert,3,116865,0.0-3.0,59c63ec50aaf750001213c37,180,mooneymood,8.251216666666666,,"{""Q0"":3,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":1,""Q5"":0,""Q6"":0,""Q7"":2,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":1,""Q15"":0,""Q16"":1,""Q17"":1,""Q18"":1,""Q19"":0}","Active,Hostile,Distressed,Proud,Jittery,Upset,Excited,Nervous,Strong,Attentive,Determined,Ashamed,Inspired,Guilty,Irritable,Enthusiastic,Scared,Interested,Afraid,Alert","scared,angry,afraid,proud,nervous,interested,guilty",2,5,0,1,1,"['scared', 'angry', 'afraid', 'proud', 'nervous', 'interested', 'guilty']",7,7,4
83,,,panas_questionnaire,survey-likert,3,34057,0.0-3.0,5b7afe717737e50001635503,180,mooneymood,3.8829166666666666,,"{""Q0"":0,""Q1"":1,""Q2"":3,""Q3"":3,""Q4"":1,""Q5"":2,""Q6"":0,""Q7"":3,""Q8"":0,""Q9"":2,""Q10"":1,""Q11"":2,""Q12"":0,""Q13"":2,""Q14"":2,""Q15"":1,""Q16"":3,""Q17"":0,""Q18"":3,""Q19"":0}","Guilty,Ashamed,Attentive,Enthusiastic,Distressed,Excited,Afraid,Determined,Irritable,Inspired,Nervous,Interested,Upset,Strong,Proud,Jittery,Alert,Scared,Active,Hostile","hostile, interested, anxious, alert, jittery, tired",2,4,0,2,2,"['hostile', 'interested', 'anxious', 'alert', 'jittery', 'tired']",6,4,22
84,,,panas_questionnaire,survey-likert,3,112995,0.0-3.0,5a5391ac8e62590001758a67,0,mooneymood,8.015233333333333,,"{""Q0"":0,""Q1"":2,""Q2"":2,""Q3"":0,""Q4"":1,""Q5"":1,""Q6"":2,""Q7"":3,""Q8"":2,""Q9"":0,""Q10"":0,""Q11"":2,""Q12"":2,""Q13"":2,""Q14"":0,""Q15"":0,""Q16"":0,""Q17"":1,""Q18"":0,""Q19"":0}","Jittery,Strong,Determined,Irritable,Excited,Distressed,Inspired,Attentive,Alert,Scared,Ashamed,Proud,Active,Interested,Afraid,Upset,Hostile,Enthusiastic,Guilty,Nervous","excited, proud, alert, fear, happy, distressed, guilt, ",5,3,2,1,3,"['excited', 'proud', 'alert', 'fear', 'happy', 'distressed', 'guilt']",7,1,18
85,,,panas_questionnaire,survey-likert,3,97256,0.0-3.0,5b3e78a6ce495400013772e0,0,mooneymood,6.64155,,"{""Q0"":1,""Q1"":1,""Q2"":2,""Q3"":1,""Q4"":2,""Q5"":2,""Q6"":3,""Q7"":1,""Q8"":3,""Q9"":1,""Q10"":2,""Q11"":1,""Q12"":2,""Q13"":2,""Q14"":1,""Q15"":0,""Q16"":0,""Q17"":2,""Q18"":1,""Q19"":2}","Nervous,Alert,Interested,Upset,Guilty,Distressed,Proud,Inspired,Irritable,Jittery,Active,Afraid,Strong,Attentive,Enthusiastic,Ashamed,Hostile,Determined,Scared,Excited","attentive , stressed , inspired, irritable, ",2,2,0,1,1,"['attentive', 'stressed', 'inspired', 'irritable']",4,12,17
86,,,panas_questionnaire,survey-likert,3,139953,0.0-3.0,5bc785bc35b90f0001432a61,0,mooneymood,7.751116666666666,,"{""Q0"":0,""Q1"":3,""Q2"":3,""Q3"":0,""Q4"":2,""Q5"":1,""Q6"":3,""Q7"":1,""Q8"":2,""Q9"":1,""Q10"":1,""Q11"":2,""Q12"":2,""Q13"":3,""Q14"":2,""Q15"":0,""Q16"":2,""Q17"":2,""Q18"":3,""Q19"":1}","Scared,Determined,Interested,Afraid,Proud,Guilty,Excited,Jittery,Active,Nervous,Hostile,Alert,Inspired,Strong,Distressed,Ashamed,Irritable,Enthusiastic,Attentive,Upset",attentive. inspired. scared. excited. guilty. distressed. hostile. jittery. surprised. upset.,3,6,0,0,0,"['attentive', 'inspired', 'scared', 'excited', 'guilty', 'distressed', 'hostile', 'jittery', 'surprised', 'upset']",10,9,23
87,,,panas_questionnaire,survey-likert,3,178879,0.0-3.0,591e2e99529e9f0001ec705a,180,mooneymood,13.561133333333334,,"{""Q0"":1,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":2,""Q5"":0,""Q6"":0,""Q7"":2,""Q8"":1,""Q9"":0,""Q10"":0,""Q11"":3,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":3,""Q16"":0,""Q17"":2,""Q18"":0,""Q19"":1}","Jittery,Excited,Afraid,Distressed,Active,Determined,Hostile,Interested,Strong,Proud,Guilty,Attentive,Scared,Upset,Enthusiastic,Alert,Ashamed,Irritable,Inspired,Nervous","irritable,  inspired, hostile, fear, anxious, contented, scared, attentive, determined, worried, ",4,6,1,3,4,"['irritable', 'inspired', 'hostile', 'fear', 'anxious', 'contented', 'scared', 'attentive', 'determined', 'worried']",10,6,11
88,,,panas_questionnaire,survey-likert,3,90584,0.0-3.0,5880f713ab00f60001923541,180,mooneymood,6.134766666666667,,"{""Q0"":0,""Q1"":1,""Q2"":3,""Q3"":2,""Q4"":2,""Q5"":0,""Q6"":3,""Q7"":2,""Q8"":0,""Q9"":0,""Q10"":2,""Q11"":0,""Q12"":0,""Q13"":0,""Q14"":0,""Q15"":3,""Q16"":2,""Q17"":3,""Q18"":0,""Q19"":3}","Distressed,Irritable,Alert,Excited,Inspired,Jittery,Interested,Enthusiastic,Upset,Hostile,Strong,Afraid,Guilty,Ashamed,Nervous,Determined,Proud,Active,Scared,Attentive","hostile, afraid,excited,jittery,interested,alert,nervous,
attentive,determined,ashamed,guilty",5,6,0,0,0,"['hostile', 'afraid', 'excited', 'jittery', 'interested', 'alert', 'nervous', 'attentive', 'determined', 'ashamed', 'guilty']",11,1,23
